longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,Predicted_Price
-117.8,34.05,5.0,8.420021279663963,7.072421900537371,7.818430272070656,6.813444599510896,4.1118,1,0,0,0,0,211968.5202380953
-122.11,37.44,35.0,7.6093665379542115,5.857933154483459,6.931471805599453,5.932245187448011,5.6413,0,0,0,1,0,319369.02345238085
-117.92,33.75,32.0,6.673297967767654,5.298317366548036,7.087573705557973,5.308267697401205,3.0625,1,0,0,0,0,159775.71746031754
-122.19,37.84,18.0,7.388946097618437,5.351858133476067,6.280395838960195,5.272999558563747,11.6017,0,0,0,1,0,496010.97357142856
-120.01,39.26,26.0,7.565793282428515,5.971261839790462,5.730099782973574,4.9344739331306915,2.6023,0,1,0,0,0,134842.16388888887
-118.43,34.24,37.0,7.154615356913663,5.488937726156687,6.895682697747868,5.455321115357702,4.0057,1,0,0,0,0,179461.91150793651
-118.41,34.16,14.0,6.359573868672378,5.017279836814924,5.921578419643816,4.875197323201151,4.1875,1,0,0,0,0,350703.5405045695
-118.35,34.09,47.0,7.496097345175956,6.304448802421981,6.826545223556594,6.171700597410915,2.8021,1,0,0,0,0,303350.3403558201
-122.34,37.93,45.0,7.70796153183549,6.18826412308259,7.173958319756794,6.131226489483141,2.64,0,0,0,1,0,114047.55171957672
-117.09,32.76,43.0,8.266164436612492,6.568077911411976,7.2909747781429814,6.498282149476434,3.5529,0,0,0,0,1,190660.88333333336
-119.57,36.71,10.0,7.4133673356952405,5.886104031450156,6.8658910748834385,5.942799375126701,2.6458,0,1,0,0,0,83026.0880952381
-120.26,39.32,24.0,8.70167907103957,7.113142108707088,6.660575149839686,5.883322388488279,3.0043,0,1,0,0,0,127651.88849206349
-122.43,37.79,52.0,8.013343181386672,6.736966958001855,7.166265974133638,6.646390514847729,3.4375,0,0,0,1,0,488381.43719444436
-121.18,39.25,9.0,8.13622555490846,6.333279628139691,7.097548850614793,6.173786103901937,4.3646,0,1,0,0,0,195168.45634920642
-121.23,38.71,18.0,8.506738733512378,6.5722825426940075,7.708859601047175,6.516193076042964,4.8542,0,1,0,0,0,181468.04034391537
-122.7,38.33,26.0,7.368339686311381,5.69035945432406,6.741700694652055,5.69035945432406,3.375,1,0,0,0,0,176410.89576719585
-121.46,38.68,35.0,7.170119543449628,5.541263545158426,6.559615237493242,5.5053315359323625,2.8333,0,1,0,0,0,95566.6826719577
-120.99,37.67,16.0,6.343880434126331,4.8283137373023015,5.730099782973574,4.762173934797756,2.1518,0,1,0,0,0,137484.21031746024
-120.98,38.68,5.0,8.478660241699453,6.813444599510896,7.715569534520208,6.803505257608338,3.2964,0,1,0,0,0,138418.03571428574
-119.79,36.77,43.0,7.751045117971802,6.220590170099739,7.0431599159883405,6.156978985585555,2.3967,0,1,0,0,0,71516.99814814814
-118.15,34.13,34.0,6.715383386334681,5.41610040220442,6.066108090103747,5.365976015021851,3.6389,1,0,0,0,0,218576.79623015877
-120.44,37.29,18.0,7.13966033596492,5.594711379601839,6.3578422665081,5.575949103146316,1.7222,0,1,0,0,0,75184.59140211639
-114.62,33.62,26.0,2.9444389791664403,1.3862943611198906,1.791759469228055,1.3862943611198906,0.536,0,1,0,0,0,164157.8890436507
-117.93,34.09,34.0,7.693025748417888,6.068425588244111,7.227662498728654,6.061456918928017,3.9861,1,0,0,0,0,182602.02539682534
-117.02,32.8,27.0,7.7706452341291765,5.916202062607435,6.833031732786201,5.926926025970411,4.1162,1,0,0,0,0,166473.8394179894
-122.59,38.12,25.0,8.959954084268098,7.044032897274685,8.144969417087875,7.062191632286556,6.0132,1,0,0,0,0,330373.36214766715
-118.05,34.07,32.0,8.41027590907016,6.98100574072173,8.323608442343572,6.943122422819428,3.2373,1,0,0,0,0,194029.09047619058
-119.73,36.52,20.0,7.462789157412448,5.805134968916488,7.2909747781429814,5.66988092298052,2.5921,0,1,0,0,0,69058.55317460319
-121.62,39.75,20.0,7.068172000388042,5.568344503761097,6.261491684321042,5.556828061699537,1.0625,0,1,0,0,0,92639.42100529103
-121.77,37.22,16.0,8.292298107063221,6.293419278846481,7.6487397889562425,6.320768294250582,6.7287,1,0,0,0,0,319466.629973545
-119.56,36.51,37.0,6.926577033222725,5.365976015021851,6.498282149476434,5.3230099791384085,1.6635,0,1,0,0,0,54001.40383597886
-119.05,36.06,23.0,7.76004068088038,6.0112671744041615,7.077498053569231,6.008813185442595,3.1625,0,1,0,0,0,87112.28849206353
-122.49,37.74,48.0,7.079184394609668,5.365976015021851,6.1903154058531475,5.337538079701318,3.8333,0,0,0,0,1,327950.8857970177
-119.3,36.34,45.0,8.222553638396958,6.723832440821209,7.721791776817535,6.647688373563329,1.8299,0,1,0,0,0,58233.251322751334
-121.88,38.02,46.0,7.655864017616056,6.1463292576688975,7.1308988302963465,5.948034989180646,2.5737,0,1,0,0,0,95546.09510582004
-121.79,38.01,17.0,8.302265794873367,6.703188113240863,7.4673710669175595,6.428105272684596,3.1728,0,1,0,0,0,146677.47089947082
-121.58,39.52,25.0,7.787382026484701,6.19644412779452,7.233455418621439,6.173786103901937,1.9956,0,1,0,0,0,63766.61428571428
-118.42,34.04,51.0,7.588829878307813,5.855071922202427,6.648984550024776,5.8805329864007,6.626,1,0,0,0,0,454407.32589947095
-119.75,36.77,32.0,7.5822291942764615,5.991464547107982,6.913737350659685,5.973809611869261,2.6726,0,1,0,0,0,72563.46825396824
-118.25,34.16,52.0,7.815207062189088,5.955837369464831,6.901737206656574,5.918893854273146,4.9135,1,0,0,0,0,306137.45973809523
-118.42,34.27,35.0,6.51471269087253,5.0369526024136295,6.695798917058491,5.159055299214529,2.6667,1,0,0,0,0,163322.72428571424
-118.99,34.23,9.0,9.270400128403846,7.388946097618437,8.482808764554406,7.382124365737512,6.6246,1,0,0,0,0,351037.62515343906
-118.25,34.07,18.0,8.365905077202456,7.259116128097101,8.374015421739909,7.160069207596127,2.2545,1,0,0,0,0,212737.33726984134
-117.95,33.94,31.0,7.71333788887187,6.068425588244111,7.035268599281097,6.075346031088684,4.45,1,0,0,0,0,199820.8910052911
-122.22,37.78,51.0,7.401231264413015,6.139884552226255,7.342131730584722,5.976350909297934,2.489,0,0,0,1,0,128118.54496031746
-122.27,37.84,48.0,7.56164174558878,6.016157159698354,6.934397209928558,5.817111159963204,1.7969,0,0,0,1,0,116181.60806878316
-117.93,33.83,32.0,7.491645473605133,6.021023349349527,7.0317412587631285,5.945420608606575,2.4942,1,0,0,0,0,187047.72687830692
-117.37,33.18,19.0,7.566311014772463,6.234410725718371,6.752270376141742,5.978885764901122,2.6979,0,0,0,0,1,190801.00863492058
-117.09,34.01,37.0,4.672828834461906,2.9444389791664403,3.332204510175204,2.5649493574615367,4.0556,0,1,0,0,0,243935.58151851842
-118.27,33.79,39.0,7.322510433997394,5.902633333401366,7.113142108707088,5.872117789475416,3.3929,1,0,0,0,0,172901.0814814815
-118.46,34.25,33.0,7.697575346802343,6.073044534100405,7.035268599281097,6.0112671744041615,4.2143,1,0,0,0,0,207688.45063492074
-119.1,36.43,24.0,6.946975992135418,5.25227342804663,6.467698726104354,5.267858159063328,2.6711,0,1,0,0,0,95959.51296296297
-122.79,39.08,23.0,6.859614903654202,5.303304908059076,5.7745515455444085,4.859812404361672,1.5208,0,1,0,0,0,76813.32921693122
-117.01,34.9,34.0,7.693937325509272,6.253828811575473,7.190676034332207,6.246106765481563,2.1056,0,1,0,0,0,62669.79800384801
-118.11,33.94,36.0,7.575584651557793,5.768320995793772,6.813444599510896,5.786897381366708,5.1587,1,0,0,0,0,248806.45370370368
-117.67,33.55,6.0,8.057694194815587,6.582025138892826,7.4360278163518485,6.566672429803241,3.7609,1,0,0,0,0,177309.6698412698
-122.67,38.43,17.0,7.60489448081162,5.993961427306569,6.79794041297493,6.0014148779611505,3.2813,1,0,0,0,0,177395.6181216931
-114.73,33.43,24.0,6.680854678790215,5.497168225293202,5.429345628954441,4.941642422609304,0.8964,0,1,0,0,0,51329.98086339586
-122.19,37.44,38.0,8.126813720726114,6.124683390894205,7.093404625868766,6.144185634125646,9.3198,0,0,0,0,1,496916.0933333333
-119.82,36.32,18.0,6.849066282633458,5.267858159063328,6.052089168924417,5.1647859739235145,2.0673,0,1,0,0,0,70376.26296296295
-117.14,32.83,25.0,7.6787889981991535,6.137727054086234,6.799055862058796,6.150602768446279,2.2284,0,0,0,0,1,146668.51669312172
-118.28,34.18,52.0,7.864419904994565,6.037870919922137,7.037027614686276,6.040254711277414,5.3185,1,0,0,0,0,331385.5911382876
-117.01,32.76,22.0,8.196161139282902,6.715383386334681,7.496097345175956,6.646390514847729,2.8594,1,0,0,0,0,157730.55488215486
-121.82,38.02,46.0,5.176149732573829,3.784189633918261,4.624972813284271,3.713572066704308,2.2361,0,1,0,0,0,128604.84947089945
-120.76,35.52,7.0,9.170975648453906,7.418780882750794,8.409162447202533,7.4109518755836366,3.6667,1,0,0,0,0,207745.06203703705
-118.17,34.09,36.0,8.028455164114252,6.682108597449809,8.038512020976814,6.660575149839686,2.5523,1,0,0,0,0,161194.64748677248
-122.03,37.35,19.0,8.245909264774093,7.113142108707088,7.565793282428515,7.050989447068045,3.5154,1,0,0,0,0,303061.6723439153
-118.28,34.05,35.0,7.395107546562485,6.732210706467206,8.01102337918644,6.674561391814426,1.5565,1,0,0,0,0,173797.54642857148
-122.28,37.87,52.0,7.1180162044653335,5.707110264748875,6.349138991379798,5.680172609017068,2.2788,0,0,0,1,0,154100.44223544968
-118.27,33.94,34.0,6.582025138892826,5.111987788356544,6.495265555937008,5.147494476813453,2.0789,1,0,0,0,0,97705.35476190473
-118.15,34.14,27.0,7.313220387090301,6.056784013228625,6.628041376179533,6.028278520230698,3.875,1,0,0,0,0,231682.4558585859
-121.97,37.52,26.0,8.232706009860976,6.436150368369428,7.482681828154651,6.419994928147142,4.5317,1,0,0,0,0,230745.65343915342
-120.44,38.61,9.0,7.8628820346414905,6.3080984415095305,6.680854678790215,5.697093486505405,3.5192,0,1,0,0,0,133438.7621693122
-121.98,37.29,33.0,7.659642954564682,5.857933154483459,6.811244378601294,5.820082930352362,7.5443,1,0,0,0,0,465640.38964285713
-118.13,34.18,52.0,8.037543185118697,6.253828811575473,7.177782416195197,6.192362489474872,6.4223,0,1,0,0,0,346525.01074470906
-120.0,38.87,12.0,7.271008538280992,5.594711379601839,5.981414211254481,4.976733742420574,4.225,0,1,0,0,0,159976.56952380956
-122.26,37.78,52.0,6.878326468291325,5.384495062789089,6.270988431858299,5.342334251964811,3.3438,0,0,0,1,0,189708.78547619045
-122.23,39.53,8.0,7.1459844677143876,5.820082930352362,7.121252453244542,5.7899601708972535,1.3708,0,1,0,0,0,91072.97333333331
-118.26,34.17,20.0,8.691146498539675,7.257002707092073,7.860956364876389,7.198931240688173,3.8576,1,0,0,0,0,295244.52394179907
-118.26,33.78,36.0,7.692569648067906,6.606650186198215,7.983440063006542,6.541029999189903,2.1311,0,0,0,0,1,157994.5173280424
-119.02,34.24,24.0,8.444837529224097,6.618738983517219,7.772752716468742,6.555356891810665,5.8838,1,0,0,0,0,297443.6447619047
-119.01,35.38,52.0,4.74493212836325,3.295836866004329,5.0689042022202315,3.295836866004329,1.075,0,1,0,0,0,82091.22164021166
-118.37,34.16,10.0,7.865955413933502,6.618738983517219,7.2254814727822945,6.523562306149512,3.6128,1,0,0,0,0,258885.46222222224
-118.91,34.28,6.0,8.717190933223135,7.034387929915503,8.085486772102845,6.968850378341948,5.2206,1,0,0,0,0,269609.1406962483
-121.43,37.74,52.0,6.902742737158593,5.556828061699537,6.436150368369428,5.579729825986222,1.725,0,1,0,0,0,98074.21878306879
-122.17,37.76,33.0,7.155396301896734,5.730099782973574,6.907755278982137,5.659482215759621,2.5625,0,0,0,1,0,116556.41617364119
-118.05,33.92,33.0,7.600902459542082,6.154858094016418,7.682943169878292,6.1463292576688975,3.2371,1,0,0,0,0,154454.5160654161
-118.28,33.94,44.0,7.397561535524052,5.82600010738045,7.088408778675395,5.87493073085203,3.0788,1,0,0,0,0,133928.3142857143
-119.69,36.81,15.0,7.970049304976135,6.208590026096629,7.399398083331354,6.218600119691729,4.4934,0,1,0,0,0,112367.04672919674
-121.96,37.33,26.0,8.0925452638913,6.670766320845874,7.2640301428995295,6.546785410760524,4.2136,1,0,0,0,0,277631.44186507934
-118.15,34.08,48.0,8.21554741194707,6.705639094860003,7.802618063442671,6.669498089857879,3.3988,1,0,0,0,0,229975.9373015873
-117.13,34.39,29.0,7.719573989259581,6.142037405587356,6.752270376141742,5.755742213586912,3.4183,0,1,0,0,0,106886.69814814818
-120.85,37.77,10.0,6.049733455231958,4.709530201312334,5.69035945432406,4.553876891600541,1.3583,0,1,0,0,0,109200.15638648393
-117.67,34.12,15.0,8.059276223305648,6.206575926724928,7.044032897274685,6.161207321695077,5.3525,0,1,0,0,0,189009.4486291486
-122.41,37.79,52.0,7.270312886079025,6.6052979209482015,7.4318919168078,6.4967749901858625,1.5156,0,0,0,1,0,291825.8171349206
-117.76,33.48,38.0,8.251403065380556,6.697034247666484,7.195187320178709,6.456769655572163,5.0044,1,0,0,0,0,416233.1601428571
-121.4,38.63,30.0,8.196161139282902,6.727431724850855,7.363913501405819,6.693323668269949,2.517,0,1,0,0,0,113677.88915343916
-117.98,34.01,27.0,7.880048200971577,6.037870919922137,7.20414929203594,5.945420608606575,5.7057,1,0,0,0,0,244674.9410052911
-118.37,34.08,52.0,7.2909747781429814,5.541263545158426,6.398594934535208,5.537334267018537,5.7524,1,0,0,0,0,442166.8232407406
-121.21,37.8,44.0,5.707110264748875,4.290459441148391,5.081404364984463,4.30406509320417,2.1786,0,1,0,0,0,113745.64907936509
-116.32,34.1,10.0,8.356319965828153,6.759255270663693,7.247080584585756,6.532334292222349,2.6618,0,1,0,0,0,90189.45634920635
-122.35,37.56,52.0,7.414572881350589,5.2574953720277815,6.253828811575473,5.308267697401205,14.4219,0,0,0,0,1,500001.0
-120.48,37.3,39.0,6.923628628138427,5.877735781779639,6.775366090936392,5.749392985908253,1.5,0,1,0,0,0,62644.49391534389
-117.98,33.75,37.0,7.142827401161621,5.616771097666572,6.664409020350408,5.6131281063880705,3.3438,1,0,0,0,0,190767.9269047619
-117.23,32.74,44.0,7.247792581767846,5.438079308923196,6.2422232654551655,5.384495062789089,4.1806,0,0,0,0,1,335635.8454179895
-118.15,33.78,12.0,8.39773375137891,7.033506484287697,7.685703061234547,6.910750787961936,3.5812,0,0,0,0,1,253243.12694444452
-117.23,32.79,28.0,7.805474625270857,6.47543271670409,6.9874902470009905,6.42648845745769,3.625,0,0,0,0,1,244927.18120634934
-122.17,38.08,7.0,9.819725436430797,7.931284761525891,9.021235862885396,7.916807490937603,6.4232,0,0,0,1,0,329906.8361428571
-122.25,37.81,52.0,7.472500744737558,6.133398042996649,6.532334292222349,6.0473721790462776,3.1691,0,0,0,1,0,246085.3653439154
-122.33,37.97,45.0,7.592366128519796,5.932245187448011,7.07326971745971,5.988961416889864,3.5463,0,0,0,1,0,141556.41035353538
-117.54,33.76,5.0,8.67368398817567,6.943122422819428,8.089175678837561,6.90975328164481,4.7965,1,0,0,0,0,206397.6405291005
-117.36,33.2,26.0,7.803026643632217,6.180016653652572,7.2485040723706105,6.18826412308259,3.2917,0,0,0,0,1,244280.20794708998
-118.17,34.04,39.0,6.335054251498059,4.9344739331306915,6.52649485957079,4.927253685157205,2.75,1,0,0,0,0,137792.83380970883
-122.24,37.82,52.0,8.20685642839965,6.249975242259483,7.293697720601438,6.255750041753367,6.155,0,0,0,1,0,376361.4561772486
-118.44,34.25,35.0,7.367708572374371,5.783825182329737,7.301147805856032,5.863631175598097,3.7,1,0,0,0,0,160159.36891534392
-118.14,34.18,50.0,7.309212365692763,5.7899601708972535,6.90875477931522,5.780743515792329,3.3068,1,0,0,0,0,189054.50753968253
-117.46,33.9,10.0,9.1838937219612,7.664346632098617,8.504513138258863,7.518064181233078,3.3187,0,1,0,0,0,135917.38055555554
-121.24,37.93,21.0,7.078341579557671,5.472270673671475,6.8679744089702925,5.5053315359323625,2.0893,0,1,0,0,0,94372.79391534392
-119.03,36.13,24.0,7.723120092266331,6.013715156042802,7.064759027791802,5.981414211254481,1.7106,0,1,0,0,0,62004.72592592592
-118.42,33.92,25.0,8.166784289056151,6.748759547491679,7.329749689041512,6.639875833826536,3.8086,1,0,0,0,0,361637.7326904761
-117.81,33.67,9.0,7.357556200910353,5.703782474656201,6.516193076042964,5.68697535633982,5.2124,1,0,0,0,0,255423.37896825402
-118.09,33.79,36.0,8.345455428161928,6.489204931325317,7.555905093611346,6.448889394146858,5.8491,1,0,0,0,0,285093.6269126983
-121.9,37.35,42.0,7.641564441260972,6.440946540632921,7.242082359256962,6.415096959171596,3.25,1,0,0,0,0,220217.66547619045
-118.45,34.04,19.0,8.11102783819368,6.918695219020472,7.516433302915632,6.82001636467413,3.0173,1,0,0,0,0,323120.85534920625
-119.19,34.46,39.0,7.6290038896529575,5.945420608606575,6.84587987526405,5.918893854273146,6.6257,1,0,0,0,0,437636.0993650794
-118.39,37.36,38.0,7.503289630675082,6.018593214496234,6.805722553416985,5.983936280687191,2.3261,0,1,0,0,0,97162.39126984128
-117.2,34.48,7.0,8.51699317141357,6.860663671448287,7.9247959139564355,6.79346613258001,3.205,0,1,0,0,0,99809.77407407408
-121.27,38.05,26.0,5.937536205082426,4.330733340286331,5.10594547390058,4.189654742026425,3.4107,0,1,0,0,0,132383.56957671957
-118.43,33.96,16.0,9.608579434992608,8.290292591224315,8.74369111054302,8.18757739559151,5.1064,1,0,0,0,0,387184.2285873017
-117.87,34.12,33.0,7.630461261783627,5.8916442118257715,6.97914527506881,5.8289456176102075,4.2454,1,0,0,0,0,196637.50171957668
-122.37,37.58,52.0,7.550135342488429,5.673323267171493,6.501289670540389,5.6240175061873385,4.5486,0,0,0,0,1,368405.4528333333
-117.99,33.84,31.0,8.000684784514748,6.306275286948016,7.547501682814967,6.3473892096560105,4.9115,1,0,0,0,0,209432.64272486782
-115.52,32.73,17.0,7.0825485693553,5.62040086571715,7.01571242048723,5.556828061699537,2.3571,0,1,0,0,0,77603.90119047617
-118.42,34.0,45.0,7.4999765409521215,5.87493073085203,6.784457062637643,5.918893854273146,5.0357,1,0,0,0,0,354304.9423306877
-118.12,34.12,52.0,7.97522083865341,5.762051382780177,6.863803391452954,5.634789603169249,15.0001,1,0,0,0,0,499663.8255555555
-118.32,34.07,52.0,8.000014093678072,5.905361848054571,6.875232087276577,5.886104031450156,11.2185,1,0,0,0,0,500001.0
-117.9,34.06,34.0,7.9919305198524775,6.152732694704104,7.305860032684009,6.142037405587356,5.3664,1,0,0,0,0,234183.05476190482
-121.82,37.27,16.0,7.616283561580385,5.7745515455444085,7.203405521083095,5.902633333401366,6.3566,1,0,0,0,0,273228.1615079365
-117.99,33.68,18.0,7.613324979540639,6.137727054086234,6.954638864880987,6.113682179832232,3.5848,1,0,0,0,0,239084.26731481488
-123.53,40.88,20.0,7.893945138235959,6.396929655216146,6.823286122355687,5.846438775057725,2.2115,0,1,0,0,0,78437.0833333333
-118.29,33.91,28.0,7.31455283232408,6.102558594613569,6.9363427358340495,6.037870919922137,2.3043,1,0,0,0,0,142948.91388888893
-118.08,33.84,31.0,7.9748769005588755,6.361302477572996,7.499423290592229,6.317164686747284,4.8448,1,0,0,0,0,215671.97208994714
-118.38,33.97,43.0,7.906915488678587,6.129050210060545,7.049254841255837,6.075346031088684,7.4897,1,0,0,0,0,471687.84302092355
-118.49,34.19,23.0,7.643961949002529,6.349138991379798,7.501082124259871,6.317164686747284,3.1667,1,0,0,0,0,205897.48375661374
-118.4,33.99,36.0,7.111512116496157,5.365976015021851,6.3835066348840055,5.429345628954441,5.4663,1,0,0,0,0,380828.48728571425
-116.57,34.0,20.0,5.564520407322694,4.219507705176107,4.248495242049359,3.9318256327243257,3.5208,0,1,0,0,0,160596.59492063487
-117.4,33.76,8.0,7.578145472419466,5.802118375377063,6.881411303642535,5.7745515455444085,4.4875,0,1,0,0,0,173828.2414285714
-117.01,32.67,17.0,7.749322464660356,5.855071922202427,7.026426808699636,5.823045895483019,5.551,0,0,0,0,1,192110.0349446849
-118.85,35.2,17.0,7.931644021454311,6.520621127558696,7.8504931808711405,6.464588303689961,1.9907,0,1,0,0,0,69880.12552910054
-116.87,32.72,13.0,8.092239406724211,6.198478716492308,7.266827347520591,6.222576268071369,5.7652,1,0,0,0,0,231676.7219576719
-120.69,35.34,16.0,5.10594547390058,3.4339872044851463,6.297109319933935,3.4965075614664802,1.6563,0,0,0,0,1,189374.8980846561
-119.14,34.49,17.0,5.7745515455444085,3.8066624897703196,4.532599493153256,3.6888794541139363,7.75,1,0,0,0,0,368874.24640211643
-122.03,38.24,16.0,7.007600613951853,5.10594547390058,6.206575926724928,5.056245805348308,5.4074,0,1,0,0,0,179819.64947089952
-121.9,37.25,20.0,8.609590040682205,6.984716320118266,7.970049304976135,6.964135612418245,4.6845,1,0,0,0,0,260305.95696248199
-121.96,37.34,18.0,8.398184404834035,6.84587987526405,7.550661243105336,6.79794041297493,5.3873,1,0,0,0,0,303875.41253102454
-122.17,39.94,32.0,7.763446388727362,6.169610732491456,7.183111701743281,6.104793232414985,2.2292,0,1,0,0,0,68031.52605820105
-117.73,34.07,33.0,6.933423025730715,5.568344503761097,6.75110146893676,5.598421958998375,2.2596,0,1,0,0,0,117416.31071428569
-120.66,38.4,18.0,7.6708948313621175,6.042632833682381,6.893656354602635,5.945420608606575,3.175,0,1,0,0,0,119903.78571428574
-117.1,32.75,16.0,7.794411205726601,6.684611727667927,7.317212408359839,6.626717749249025,1.6444,0,0,0,0,1,115554.34805555557
-118.02,33.73,26.0,8.21932609390609,6.415096959171596,7.551186867296149,6.393590753950631,5.5599,1,0,0,0,0,254248.5314814815
-117.04,32.63,26.0,7.921898411023797,6.0473721790462776,7.062191632286556,5.988961416889864,5.1354,0,0,0,0,1,169058.46679894187
-118.43,34.08,46.0,6.658011045870748,4.51085950651685,5.476463551931511,4.543294782270004,15.0001,1,0,0,0,0,498786.79861111107
-117.21,32.81,26.0,7.822845290279774,6.0112671744041615,6.968850378341948,5.942799375126701,5.5413,0,0,0,0,1,279601.5610753968
-118.56,34.18,39.0,7.506591780070841,5.676753802268282,6.647688373563329,5.631211781821365,5.4088,1,0,0,0,0,319625.3932539683
-117.05,33.13,20.0,8.955060950631902,7.618742377670413,8.58876938990546,7.516977224604321,2.3762,1,0,0,0,0,141486.97103174604
-117.29,33.15,11.0,7.848153086199526,6.100318952020064,6.859614903654202,6.1070228877422545,4.0625,0,0,0,0,1,271811.05699206353
-119.73,36.83,14.0,8.116417072794205,6.198478716492308,7.368339686311381,6.202535517187923,5.0828,0,1,0,0,0,128567.66030543529
-122.0,37.54,29.0,8.327000740241713,6.61338421837956,7.6128310304073565,6.620073206530356,5.1616,1,0,0,0,0,243084.35833333328
-119.29,36.3,20.0,7.05444965813294,5.19295685089021,6.35088571671474,5.2574953720277815,5.3495,0,1,0,0,0,167772.50555555563
-117.89,33.82,24.0,7.1459844677143876,5.351858133476067,6.55250788703459,5.41610040220442,5.0605,1,0,0,0,0,216858.32579365085
-121.49,38.55,52.0,7.830425617820331,6.133398042996649,6.729824070489475,6.093569770045136,3.3844,0,1,0,0,0,141401.94722222222
-118.06,35.68,15.0,7.5822291942764615,6.0014148779611505,6.594413459749778,5.7745515455444085,2.25,0,1,0,0,0,86761.92896825398
-118.02,34.13,32.0,8.104401307921613,6.577861357721047,7.4977617006225685,6.504288173536645,3.9464,0,1,0,0,0,249201.3994708996
-122.24,37.85,52.0,7.291656209174461,5.25227342804663,6.208590026096629,5.181783550292085,7.2574,0,0,0,1,0,407964.85696296295
-119.27,35.5,21.0,7.683403681053826,6.182084906716632,7.182352111885263,6.111467339502679,1.7105,0,1,0,0,0,57411.241005291
-122.21,37.79,34.0,7.768533300926033,6.324358962381311,7.325148957955575,6.248042874508429,2.8365,0,0,0,1,0,145686.14669312173
-117.65,34.1,44.0,7.3310603052186325,5.823045895483019,6.723832440821209,5.7899601708972535,3.0284,0,1,0,0,0,130778.78161375661
-122.43,37.79,50.0,8.105609402299896,6.999422467507961,7.297091005160418,6.905753276311464,2.7165,0,0,0,1,0,374658.7154603175
-120.97,37.66,24.0,7.983098940710892,6.3784261836515865,7.278628942320682,6.3473892096560105,3.5395,0,1,0,0,0,123679.31706349201
-118.52,34.3,17.0,8.421342865759403,6.432940092739179,7.6708948313621175,6.393590753950631,8.8467,1,0,0,0,0,435787.89659259253
-118.05,34.06,45.0,6.2766434893416445,5.10594547390058,6.583409222158765,5.117993812416755,2.1406,1,0,0,0,0,174300.7350925926
-121.46,37.73,20.0,7.620705086838262,5.924255797414532,6.760414691083428,5.802118375377063,5.1629,0,1,0,0,0,203641.43624338627
-121.77,36.53,18.0,7.7501841622578365,5.883322388488279,6.6895992691789665,5.834810737062605,10.1854,1,0,0,0,0,492878.1255555556
-122.33,38.31,14.0,8.821584877430965,6.854354502255021,7.926241523170962,6.922643891475888,6.1953,0,0,0,1,0,274785.85400793655
-117.34,34.12,26.0,6.9167150203536085,5.10594547390058,6.343880434126331,5.2832037287379885,3.3516,0,1,0,0,0,120510.28900793652
-121.23,40.29,21.0,8.080237416216702,6.504288173536645,7.31455283232408,6.368187186350492,2.1524,0,1,0,0,0,72613.83650793647
-117.31,33.94,7.0,9.326611153641569,7.491087593534876,8.347353412124338,7.405495663199472,5.2713,0,1,0,0,0,188339.0871693122
-118.27,34.92,20.0,6.773080375655535,5.170483995038151,6.0473721790462776,5.075173815233827,2.9583,0,1,0,0,0,90758.08253968252
-118.83,35.2,17.0,7.580699752224563,6.184148890937483,7.475339236566737,6.118097198041348,2.1357,0,1,0,0,0,68955.60820105814
-122.99,39.02,14.0,7.367077059881012,5.71042701737487,6.747586526829315,5.6131281063880705,3.45,1,0,0,0,0,128994.65965608465
-117.86,34.14,36.0,8.038512020976814,6.504288173536645,7.3031700512368,6.453624998892692,3.1905,0,1,0,0,0,171698.93025493025
-121.87,37.41,17.0,8.221478947267192,6.3784261836515865,7.644919344958857,6.331501849893691,6.7867,1,0,0,0,0,318237.94029004325
-118.08,33.9,42.0,7.478169694159785,5.921578419643816,7.052721049232323,5.910796644040527,3.558,1,0,0,0,0,170272.01468253968
-117.15,32.77,16.0,7.6290038896529575,6.448889394146858,6.742880635791903,6.345636360828596,2.9576,0,0,0,0,1,179992.45910052911
-118.21,34.12,52.0,7.171656822768514,5.966146739123692,7.081708586105575,5.8916442118257715,2.5139,1,0,0,0,0,173967.26285714284
-122.42,37.66,41.0,7.691656822810547,6.028278520230698,6.96979066990159,6.016157159698354,4.7361,0,0,0,0,1,264963.8402116402
-119.85,36.8,14.0,8.33758794211651,6.818924065275521,7.741099090035366,6.7661917146603505,2.9565,0,1,0,0,0,87696.30740740745
-118.31,34.05,40.0,7.419380582918692,5.902633333401366,7.057897937411856,5.953243334287785,3.1406,1,0,0,0,0,251741.4610396826
-121.25,38.68,15.0,7.311886164077165,5.497168225293202,6.594413459749778,5.493061443340548,4.9688,0,1,0,0,0,164076.7474867725
-119.38,36.54,33.0,7.81035268372429,6.285998094508865,7.616283561580385,6.259581464064923,1.5223,0,1,0,0,0,55490.46029341028
-121.39,39.61,22.0,7.947678571301568,6.415096959171596,6.894670039433482,5.971261839790462,2.8871,0,1,0,0,0,88091.38346560845
-117.81,33.89,13.0,8.087332926473351,6.369900982828227,7.344072850573066,6.324358962381311,5.8243,1,0,0,0,0,287968.5263492064
-117.83,33.81,28.0,7.587310506022615,5.755742213586912,6.878326468291325,5.7899601708972535,5.4298,1,0,0,0,0,240205.73809523822
