longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,house value
-124.09,40.88,50.0,6.826545223556594,5.236441962829949,6.042632833682381,5.236441962829949,2.2188,0,0,0,0,1,161932.1127800513
-122.31,37.92,30.0,6.922643891475888,5.4680601411351315,6.2878585601617845,5.3230099791384085,2.8456,0,0,0,1,0,196516.5890468727
-119.16,36.31,7.0,7.988542982737695,6.499787040655854,7.3833681469923835,6.434546518787453,1.6829,0,1,0,0,0,54076.50983280223
-117.71,34.04,17.0,8.318498320504338,6.598509028614515,7.528331766707247,6.570882962339584,2.9811,0,1,0,0,0,129171.32997212373
-121.36,38.58,25.0,8.069968149059841,6.008813185442595,6.88653164253051,6.040254711277414,8.4699,0,1,0,0,0,331855.7125984151
-118.36,33.9,40.0,7.148345743900068,5.6240175061873385,6.587550014824796,5.459585514144159,5.0452,1,0,0,0,0,289382.87777262414
-121.96,37.53,28.0,7.989560449333865,6.272877006546167,7.338888133838879,6.302618975744905,4.9615,1,0,0,0,0,270331.38167358283
-118.37,33.89,21.0,7.89989532313973,6.3080984415095305,7.04141166379481,6.161207321695077,5.6091,1,0,0,0,0,317429.017472717
-117.29,34.14,52.0,7.428927194802272,5.58724865840025,6.472346294500901,5.54907608489522,4.0481,0,1,0,0,0,184534.357331716
-122.11,38.01,41.0,7.204892510204673,5.60947179518496,6.577861357721047,5.648974238161206,3.3831,0,0,0,1,0,210411.52792138327
-117.23,33.83,2.0,7.261927092702751,5.529429087511423,6.525029657843462,5.262690188904886,4.0833,0,1,0,0,0,128095.1342166462
-120.76,37.61,30.0,6.705639094860003,5.075173815233827,6.2766434893416445,4.997212273764115,3.2604,0,1,0,0,0,108699.56941342633
-119.8,36.71,29.0,7.340835554123275,5.676753802268282,6.915723448631314,5.749392985908253,2.0043,0,1,0,0,0,57906.8905912647
-122.05,37.31,25.0,8.321664807135,6.289715570908998,7.368970402194793,6.343880434126331,9.2298,1,0,0,0,0,441284.0680640694
-118.53,34.22,29.0,8.319229938632326,6.745236349484363,7.875119281040293,6.7661917146603505,4.6607,1,0,0,0,0,255913.58463017503
-121.84,37.24,18.0,8.181720455128108,6.22455842927536,7.4977617006225685,6.285998094508865,6.7836,1,0,0,0,0,313009.1230284129
-122.14,37.73,43.0,7.725330037917135,5.968707559985366,6.837332814685591,5.910796644040527,3.8125,0,0,0,1,0,238916.24094731454
-117.66,34.09,20.0,7.809135398120538,6.208590026096629,7.0192966537150445,6.129050210060545,3.2321,0,1,0,0,0,151341.68950202176
-117.19,32.77,16.0,8.09376775793108,6.508769136971682,7.174724309836376,6.51025834052315,4.1368,0,0,0,0,1,260342.45312838582
-118.07,34.0,37.0,7.998671361015776,6.456769655572163,7.658227526161352,6.395261598115449,4.1058,1,0,0,0,0,222515.59453016194
-117.29,33.06,20.0,7.65491704784832,5.817111159963204,6.9167150203536085,5.786897381366708,6.1509,0,0,0,0,1,286530.328227479
-117.8,33.69,13.0,7.057897937411856,5.66988092298052,6.447305862541213,5.6937321388027,3.3438,1,0,0,0,0,212140.46711711725
-119.71,34.41,18.0,7.111512116496157,5.762051382780177,6.543911845564792,5.726847747587197,3.6823,0,0,0,0,1,265927.7449926571
-117.9,33.83,23.0,7.807916628926408,6.536691597591305,7.908754738783246,6.395261598115449,2.8072,1,0,0,0,0,148118.90669657337
-119.83,36.73,21.0,7.440146680662688,5.883322388488279,7.206377291472252,5.75890177387728,2.4137,0,1,0,0,0,57311.7286610147
-122.0,37.95,9.0,7.703007682479236,5.54907608489522,6.744059186311348,5.480638923341991,6.8145,0,1,0,0,0,244279.8368834192
-121.11,38.04,32.0,6.988413181999592,5.241747015059643,6.156978985585555,5.187385805840755,2.9241,0,1,0,0,0,116874.3833887456
-117.67,33.54,16.0,7.6511201757027,5.860786223465865,6.911747300251674,5.796057750765372,4.7981,1,0,0,0,0,230138.3750003567
-118.03,33.79,26.0,8.579604451537634,6.7912214627261855,7.983781068977451,6.799055862058796,5.8914,1,0,0,0,0,286051.8551110034
-119.96,38.94,27.0,7.30854279753919,5.976350909297934,6.576469569048224,5.541263545158426,1.8906,0,1,0,0,0,41646.87034904817
-121.02,37.68,25.0,8.09040229659332,6.3784261836515865,7.51479976048867,6.361302477572996,3.996,0,1,0,0,0,153427.56630184688
-122.01,37.53,27.0,7.544861068658458,5.717027701406222,6.7912214627261855,5.752572638825633,5.7057,0,0,0,1,0,285344.55887378845
-117.7,34.06,7.0,6.597145701886651,4.983606621708336,6.068425588244111,4.890349128221754,2.9107,0,1,0,0,0,93376.63048450788
-118.19,35.05,14.0,8.0040315078527,6.352629396319567,7.397561535524052,6.267200548541362,3.7452,0,1,0,0,0,131570.8433071822
-122.32,37.57,33.0,8.127109185346375,6.709304340258298,7.87359778968554,6.677083461247136,3.2285,0,0,0,0,1,215637.31094468525
-118.46,34.22,31.0,7.629489916393995,6.400257445308821,7.7823903355874595,6.363028103540465,2.871,1,0,0,0,0,169270.94230855023
-118.44,34.22,41.0,7.367077059881012,5.991464547107982,7.05617528410041,5.937536205082426,2.825,1,0,0,0,0,195100.36829856597
-118.39,34.15,36.0,7.89989532313973,6.570882962339584,6.80903930604298,6.492239835020471,3.1146,1,0,0,0,0,282222.3695260063
-121.31,37.94,41.0,5.929589143389895,4.6913478822291435,5.780743515792329,4.59511985013459,1.9531,0,1,0,0,0,97215.38478158461
-118.36,33.84,35.0,7.363913501405819,5.634789603169249,6.612041034833092,5.616771097666572,5.7654,1,0,0,0,0,312246.7425763346
-117.75,33.61,16.0,7.7279755421055585,6.192362489474872,6.565264970035361,6.194405391104672,3.2845,1,0,0,0,0,245277.6547863083
-121.21,38.76,16.0,7.3833681469923835,5.6937321388027,6.675823221634848,5.659482215759621,3.1583,0,1,0,0,0,92731.9374852404
-116.98,32.73,16.0,6.859614903654202,4.969813299576001,6.274762021241939,4.969813299576001,5.0864,1,0,0,0,0,215038.8189124437
-118.19,34.09,41.0,7.645397699428633,6.274762021241939,7.622663951323595,6.2878585601617845,1.9706,1,0,0,0,0,134833.60000439035
-122.22,37.81,52.0,7.987864096085687,6.285998094508865,6.942156705699469,6.257667587882639,5.3509,0,0,0,1,0,337776.1366421273
-120.96,37.64,36.0,4.110873864173311,2.5649493574615367,3.9512437185814275,2.70805020110221,3.625,0,1,0,0,0,117016.27545824926
-118.31,34.1,36.0,7.735870319952567,6.9411900550683745,8.016647877057803,6.792344427470809,1.5328,1,0,0,0,0,163579.76696620602
-122.08,37.08,35.0,7.340835554123275,5.697093486505405,6.674561391814426,5.627621113690637,4.425,0,0,0,0,1,273402.0081214211
-118.18,33.77,30.0,7.257707677160043,6.0867747269123065,6.580639137284949,6.035481432524756,2.6371,0,0,0,0,1,241879.2272123252
-115.52,32.77,18.0,7.447751280047908,5.823045895483019,7.062191632286556,5.811140992976701,2.2417,0,1,0,0,0,42301.96125586564
-121.45,41.04,33.0,7.615791072035833,5.937536205082426,6.842683282238422,5.840641657373398,2.67,0,1,0,0,0,34493.35602008086
-117.65,33.65,16.0,7.338888133838879,5.564520407322694,6.728628613084702,5.560681631015528,5.5779,1,0,0,0,0,250505.62601758167
-119.27,36.34,7.0,8.141481041457421,6.440946540632921,7.492203042618741,6.440946540632921,3.5296,0,1,0,0,0,111634.44509652583
-122.47,37.76,48.0,7.632885505395133,6.184148890937483,6.962243464266207,6.148468295917647,2.8711,0,0,0,1,0,238679.36780797923
-122.2,37.83,26.0,7.371489295214277,5.4116460518550396,6.297109319933935,5.356586274672012,8.401,0,0,0,1,0,399359.71286449954
-119.83,36.83,14.0,7.763021309018518,5.834810737062605,7.029087564149662,5.8971538676367405,6.9903,0,1,0,0,0,242059.7149710385
-122.08,38.3,2.0,8.81269461292015,6.755768921984255,7.607381425639791,6.484635235635252,6.8872,0,1,0,0,0,266275.5809206972
-118.08,33.79,34.0,7.951911381854188,5.981414211254481,7.028201432058005,5.983936280687191,7.6144,1,0,0,0,0,367278.11719259014
-117.21,32.86,24.0,8.187855443695623,6.20455776256869,7.3613754289773485,6.20050917404269,6.5382,0,0,0,0,1,301848.1933317557
-120.42,37.95,19.0,7.933079771880415,6.361302477572996,7.097548850614793,6.278521424165844,2.4922,0,1,0,0,0,97422.3132095281
-118.02,34.15,44.0,7.7266536648476425,6.056784013228625,6.8885724595653635,5.921578419643816,3.6,0,1,0,0,0,191303.73144462844
-122.31,37.55,52.0,6.803505257608338,5.214935757608986,5.918893854273146,5.117993812416755,3.25,0,0,0,0,1,256993.8934647045
-122.54,37.9,41.0,8.061802274538348,6.434546518787453,6.9957661563048505,6.270988431858299,3.7813,0,0,0,1,0,274814.58761625784
-117.51,33.89,16.0,8.597666575566114,6.913737350659685,7.897668150726906,6.9930151229329605,4.0556,0,1,0,0,0,175370.94961692253
-122.11,37.14,29.0,8.07153089355666,6.46302945692067,7.45182223652793,6.3473892096560105,4.4597,0,0,0,0,1,271327.93359490205
-118.16,33.84,36.0,7.801800401908973,6.07073772800249,7.090076835776092,6.052089168924417,4.1538,1,0,0,0,0,238094.642463997
-117.63,34.09,19.0,8.157943507105037,6.705639094860003,7.9441374911141125,6.535241271013659,2.8977,0,1,0,0,0,102716.6273792591
-122.45,40.56,17.0,7.44600149832412,5.730099782973574,6.871091294610546,5.799092654460526,3.9375,0,1,0,0,0,100069.57278582407
-120.66,39.72,15.0,8.23323750070527,6.665683717782408,6.576469569048224,5.855071922202427,2.2019,0,1,0,0,0,79257.6840312914
-118.24,33.91,40.0,6.880384082186005,5.484796933490655,6.635946555686647,5.420534999272286,1.4688,1,0,0,0,0,127801.52147537563
-118.3,33.84,36.0,7.264730177929867,5.594711379601839,6.716594773520978,5.5254529391317835,4.7222,1,0,0,0,0,254679.5086488207
-118.18,33.99,36.0,6.8966943316227125,5.823045895483019,7.319202458767849,5.863631175598097,2.4375,1,0,0,0,0,151338.1283927625
-121.94,37.33,37.0,7.508238774678663,5.799092654460526,6.740519359606223,5.855071922202427,4.75,1,0,0,0,0,285621.8675453733
-117.01,32.78,20.0,7.869783902530146,6.393590753950631,7.334981878871814,6.363028103540465,2.9896,1,0,0,0,0,190196.63867234392
-118.2,33.79,47.0,7.843848638152472,6.440946540632921,7.236339342754344,6.408528791059498,3.0135,0,0,0,0,1,239461.53682781383
-121.83,38.45,32.0,7.668561108015897,6.089044875446846,7.051855622955894,6.021023349349527,3.2672,0,1,0,0,0,149437.5128104589
-116.35,32.74,16.0,7.86172707782398,6.408528791059498,6.953684210870537,5.908082938168931,1.7137,0,1,0,0,0,96735.88679275522
-122.54,37.95,38.0,7.745435610274381,5.993961427306569,6.879355804460439,5.958424693029782,5.697,0,0,0,1,0,318817.52787682787
-122.06,37.7,37.0,7.546446273746024,5.739792912179234,6.71174039505618,5.755742213586912,4.6005,0,0,0,1,0,254756.0006193593
-119.19,34.21,28.0,8.341648618901306,6.699500340161678,7.846589975291186,6.75343791859778,4.2227,0,0,0,0,1,251624.98063750472
-118.9,34.18,20.0,7.161622002939187,5.19295685089021,6.29156913955832,5.204006687076795,5.8652,1,0,0,0,0,284140.2004413749
-118.21,33.95,43.0,7.313886831633462,6.040254711277414,7.454141078146678,6.089044875446846,1.8641,1,0,0,0,0,135956.76446923474
-117.06,32.78,31.0,7.818430272070656,6.07993319509559,6.849066282633458,6.1070228877422545,4.8,0,0,0,0,1,280778.3190847896
-118.41,33.93,22.0,7.83002808253384,6.406879986069314,7.111512116496157,6.343880434126331,4.1818,1,0,0,0,0,273443.39640287636
-121.32,38.67,10.0,8.271036865792954,6.792344427470809,7.549082710812286,6.683360945766275,2.8426,0,1,0,0,0,113354.41803031787
-117.86,33.8,34.0,7.492203042618741,6.175867270105761,7.45182223652793,6.091309882077698,2.8235,1,0,0,0,0,166310.51374202222
-118.8,34.19,4.0,9.653293924495339,7.706612913964197,8.611775833902186,7.674617497364363,8.6499,1,0,0,0,0,414179.73586615874
-123.2,39.13,26.0,7.29641326877392,6.035481432524756,6.97166860472579,5.996452088619021,1.375,1,0,0,0,0,136461.1080273101
-121.78,38.69,31.0,7.843064016692054,6.284134161070802,7.365180126021013,6.234410725718371,2.6774,0,1,0,0,0,107262.94921176089
-117.28,34.16,35.0,7.615298339825815,6.124683390894205,6.880384082186005,5.988961416889864,2.3778,0,1,0,0,0,123706.50453345198
-119.67,37.27,13.0,8.534640105019959,6.889591308354466,7.734121303328305,6.81783057145415,2.7413,0,1,0,0,0,89760.7246417785
-118.43,34.15,31.0,7.526717561352706,6.054439346269371,6.679599185844383,6.056784013228625,2.8448,1,0,0,0,0,225822.04271591967
-117.75,34.07,52.0,7.3453648404168685,5.855071922202427,7.0317412587631285,5.840641657373398,2.63,0,1,0,0,0,134185.0316047324
-117.28,32.83,34.0,7.780303087908373,6.483107351457199,6.839476438228843,6.429719478039138,3.7306,0,0,0,0,1,301138.3243472846
-118.12,34.02,36.0,7.3752557780097545,5.950642552587727,7.00850518208228,5.886104031450156,2.4286,1,0,0,0,0,167157.29146978213
-118.44,34.18,35.0,6.880384082186005,5.602118820879701,6.311734809152915,5.54907608489522,2.2461,1,0,0,0,0,200288.53634375008
-118.29,34.08,25.0,7.807916628926408,6.714170529909472,7.877017895622398,6.638567789166521,2.4,1,0,0,0,0,168903.123955796
-118.46,34.04,31.0,7.871692664323645,6.56244409369372,7.398174092970465,6.513230110912307,3.287,1,0,0,0,0,238173.3600715003
-122.62,38.73,21.0,7.262628600974241,5.780743515792329,6.590301048196686,5.662960480135946,2.1474,0,1,0,0,0,121547.38896316476
-122.26,38.16,23.0,7.951911381854188,6.198478716492308,7.369600720526409,6.1463292576688975,4.0337,0,0,0,1,0,193646.27510333993
-122.45,37.77,52.0,7.880804344674901,6.440946540632921,7.151485463904735,6.317164686747284,3.35,0,0,0,1,0,266014.27669867035
-118.16,33.78,52.0,8.0861025356691,6.74993119378857,7.506591780070841,6.704414354964107,3.1739,0,0,0,0,1,258256.59717853274
-118.0,33.82,21.0,7.720461694599722,6.364750756851911,7.337587743538596,6.2166061010848646,3.2326,1,0,0,0,0,198065.99326963956
-121.57,38.19,36.0,7.241366283322318,5.579729825986222,6.55250788703459,5.501258210544727,2.4353,0,1,0,0,0,109773.51537172822
-117.91,33.85,22.0,7.072421900537371,5.66988092298052,6.763884908562435,5.68697535633982,3.025,1,0,0,0,0,176690.04447210254
-120.43,34.9,30.0,7.77863014732581,5.976350909297934,7.0192966537150445,5.929589143389895,4.1058,1,0,0,0,0,260686.8003687067
-117.78,33.85,16.0,8.238008249218403,6.22455842927536,7.418180822726788,6.214608098422191,7.2554,1,0,0,0,0,308887.3464425397
-117.91,33.66,26.0,8.659039915644474,7.190676034332207,7.894318063841624,7.018401799069201,4.0341,1,0,0,0,0,261789.27232033154
-119.69,36.83,7.0,7.638198244285779,5.869296913133774,6.947937068614969,5.8944028342648505,3.9943,0,1,0,0,0,121289.36949667707
-122.39,37.74,52.0,4.844187086458591,3.2188758248682006,3.6375861597263857,3.332204510175204,10.2264,0,0,0,1,0,562650.792817032
-122.81,38.36,18.0,7.783224016336037,5.966146739123692,7.0317412587631285,5.971261839790462,5.2769,1,0,0,0,0,267152.33729968825
-118.46,34.01,48.0,7.403061091090091,5.777652323222656,6.499787040655854,5.71042701737487,4.0,1,0,0,0,0,275538.3539964515
-118.3,34.1,38.0,7.63433723562832,6.818924065275521,7.907651594711089,6.74993119378857,1.7641,1,0,0,0,0,175681.46347163944
-118.25,34.15,13.0,7.010311867307229,6.173786103901937,6.424869023905388,6.095824562432225,0.8185,1,0,0,0,0,178217.92741731927
-122.26,37.84,42.0,7.846198815497425,6.501289670540389,7.095893221097532,6.39024066706535,2.0804,0,0,0,1,0,210658.95544492966
-124.14,40.77,27.0,8.021912778985708,6.406879986069314,7.249925536717988,6.349138991379798,2.9143,0,0,0,0,1,173244.00998981856
-122.2,37.79,44.0,7.3914152346753585,6.115892125483034,7.2115567333138015,6.198478716492308,2.619,0,0,0,1,0,199402.4987037666
-117.93,33.62,34.0,7.661997558901893,6.212606095751519,6.959398512133975,6.150602768446279,5.6315,1,0,0,0,0,334703.2682328657
-117.23,33.2,29.0,8.12355783506165,6.580639137284949,7.479299637782834,6.542471960506805,3.5109,1,0,0,0,0,216794.679520478
-122.13,37.7,21.0,8.324821298768782,6.961296045910167,7.679251425953058,6.906754778648554,2.6321,0,0,0,1,0,206549.27878597425
-118.37,34.14,23.0,7.5411524551363085,6.240275845170769,6.652863029353347,6.171700597410915,3.5096,1,0,0,0,0,269558.3420451279
-121.97,37.97,27.0,7.433666540166168,5.66988092298052,6.694562058521095,5.6937321388027,6.1168,0,1,0,0,0,270207.2558191768
-118.98,35.39,29.0,6.410174881966167,5.181783550292085,6.1675164908883415,4.969813299576001,1.1875,0,1,0,0,0,65403.465440653265
-117.07,32.78,26.0,8.223090551161533,6.436150368369428,7.324489979348532,6.4425401664681985,4.7143,0,0,0,0,1,260703.16850784188
-118.17,34.03,43.0,7.400620577371135,6.2285110035911835,7.526178913346146,6.220590170099739,2.2902,1,0,0,0,0,164179.08145337226
-118.47,34.2,25.0,8.431853144249223,7.298445101508147,7.909856667269403,7.086737934510577,2.7118,1,0,0,0,0,229332.05382477026
-118.17,33.92,36.0,7.803026643632217,6.222576268071369,7.334981878871814,6.212606095751519,4.3667,1,0,0,0,0,245054.76259832736
-118.44,34.05,20.0,8.690137586397595,7.338888133838879,7.821242083523558,7.265429723253953,4.1141,1,0,0,0,0,294752.3882750068
-118.44,34.02,37.0,7.373374309910049,5.733341276897746,6.664409020350408,5.7745515455444085,6.2583,1,0,0,0,0,343759.6365328268
-122.33,37.98,32.0,7.584773077612199,5.855071922202427,7.0431599159883405,5.8998973535824915,4.4135,0,0,0,1,0,227984.91998513648
-121.24,37.97,47.0,6.787844982309579,5.2832037287379885,6.249975242259483,5.241747015059643,2.1991,0,1,0,0,0,115084.61161245825
-118.3,33.95,50.0,7.519692404116539,5.7899601708972535,6.794586580876499,5.752572638825633,3.1346,1,0,0,0,0,208964.2599536823
-116.21,33.72,28.0,7.819636302367592,6.5722825426940075,7.969703583278656,6.517671272912275,2.3169,0,1,0,0,0,54551.19527624175
-122.84,38.42,29.0,7.921898411023797,6.313548046277095,7.231287004327616,6.2766434893416445,2.9625,1,0,0,0,0,203394.76556247985
-118.54,34.26,22.0,8.576216531865699,6.732210706467206,7.771910256435763,6.694562058521095,5.6912,1,0,0,0,0,283976.75906046573
-118.3,34.09,29.0,8.085178748074537,7.0825485693553,8.27052509505507,7.005789019253503,2.1927,1,0,0,0,0,168471.56100741867
-121.95,37.24,37.0,8.04237800517328,6.295266001439646,7.356918242356021,6.300785794663244,6.0235,1,0,0,0,0,330321.030602315
-117.6,33.42,23.0,7.817222785508166,6.135564891081739,6.955592608396297,6.054439346269371,4.665,0,0,0,0,1,258099.74554817332
-121.76,38.25,32.0,7.310550158534422,5.811140992976701,6.80903930604298,5.641907070938114,2.625,0,1,0,0,0,120558.82845561672
-117.91,33.91,24.0,7.718685495198466,5.940171252720432,6.923628628138427,5.955837369464831,4.9766,1,0,0,0,0,252728.19845299982
-118.25,33.97,43.0,7.459338895220296,6.284134161070802,7.735870319952567,6.263398262591624,1.9119,1,0,0,0,0,138210.88964570407
-118.66,34.02,23.0,9.08239335764556,7.290292882446597,7.919719760924575,7.097548850614793,8.7364,0,0,0,0,1,458047.9668336008
-118.27,34.08,35.0,7.045776576879511,5.902633333401366,6.92461239604856,5.6937321388027,2.3913,1,0,0,0,0,177156.42976461025
-121.97,37.54,28.0,7.746300662231439,6.208590026096629,7.20414929203594,6.148468295917647,4.7135,1,0,0,0,0,270289.86072222283
-118.36,33.98,46.0,7.262628600974241,5.648974238161206,6.663132695990803,5.6131281063880705,5.057,1,0,0,0,0,290646.7528557023
-118.17,34.02,33.0,5.849324779946859,4.6443908991413725,6.192362489474872,4.68213122712422,1.8681,1,0,0,0,0,104815.17731714435
-122.07,37.37,30.0,7.9854843567338225,6.0112671744041615,7.001245622069476,6.0112671744041615,7.9813,0,0,0,1,0,391555.1736441124
-122.31,37.54,46.0,7.801800401908973,5.986452005284438,6.859614903654202,5.998936561946683,4.75,0,0,0,0,1,298131.23589661065
-116.5,33.82,16.0,5.840641657373398,4.454347296253507,3.4011973816621555,2.70805020110221,2.1042,0,1,0,0,0,164261.909555146
-122.45,37.78,43.0,7.2813856635702825,5.986452005284438,6.8001700683022,5.976350909297934,4.1319,0,0,0,1,0,289552.5575402891
-119.69,36.83,28.0,7.533158807455563,5.860786223465865,6.80128303447162,5.799092654460526,3.1814,0,1,0,0,0,121074.99104256462
-122.11,37.43,35.0,8.270269111436624,6.338594078203183,7.354362330421477,6.317164686747284,7.313,0,0,0,1,0,368607.0484937001
-118.78,34.05,28.0,7.203405521083095,5.375278407684165,6.1903154058531475,5.298317366548036,6.83,0,0,0,0,1,360489.4083317225
-122.1,38.02,28.0,8.368461137615839,6.715383386334681,7.643482907077201,6.655440350367647,3.6523,0,0,0,1,0,211438.2108499105
-124.14,40.58,25.0,7.549609165154532,5.8805329864007,6.79346613258001,5.87493073085203,2.6987,1,0,0,0,0,159916.2498420789
-118.41,34.03,24.0,8.21932609390609,7.084226422097916,7.475905969367397,7.045776576879511,3.1642,1,0,0,0,0,276921.8776999735
-117.78,34.06,25.0,7.44600149832412,6.198478716492308,7.4999765409521215,6.171700597410915,2.2258,0,1,0,0,0,93340.49371785298
-120.31,37.11,38.0,7.436617265234227,5.71042701737487,6.893656354602635,5.631211781821365,2.4054,0,1,0,0,0,82828.19797569606
-121.75,36.77,25.0,7.524021415206125,6.037870919922137,7.425953657077541,5.968707559985366,3.2937,1,0,0,0,0,189356.15618295223
-116.26,33.72,10.0,9.14899674173513,7.510977752014095,8.073714641109857,7.157735484249907,3.1086,0,1,0,0,0,120563.16565536149
-118.74,34.25,25.0,7.504391559161238,5.641907070938114,6.8679744089702925,5.652489180268651,5.4243,1,0,0,0,0,259871.86270249076
-121.37,38.66,9.0,8.066207568006265,6.659293919683638,7.5652752818989315,6.646390514847729,2.3844,0,1,0,0,0,88384.41623685136
-118.34,33.87,28.0,7.989221408815276,6.340359303727752,7.27655640271871,6.263398262591624,5.3743,1,0,0,0,0,296540.9034379232
-118.19,33.79,41.0,7.656810091480378,6.418364935936212,7.765569081097317,6.272877006546167,1.7938,0,0,0,0,1,134552.4760719058
-118.17,34.12,30.0,8.124743020385568,6.580639137284949,7.596392304064196,6.587550014824796,3.7813,1,0,0,0,0,221924.82411513617
-122.14,38.07,31.0,8.132118772955806,6.424869023905388,7.467942332285852,6.401917196727186,4.6761,0,0,0,1,0,244144.66807990102
-122.3,38.3,21.0,7.011213987350367,5.598421958998375,6.263398262591624,5.616771097666572,2.7619,0,0,0,1,0,196575.63675724948
-118.29,33.95,40.0,7.940583827104244,6.54534966033442,7.765569081097317,6.4425401664681985,1.9655,1,0,0,0,0,147655.30119956238
-122.29,37.53,41.0,6.733401891837359,5.25227342804663,6.040254711277414,5.375278407684165,5.012,0,0,0,0,1,327893.55862453533
-117.0,32.8,33.0,7.504942068396171,5.786897381366708,6.645090969505644,5.75890177387728,4.5662,1,0,0,0,0,260935.0087993876
-122.12,38.01,42.0,7.70796153183549,5.908082938168931,6.762729506931879,5.945420608606575,4.1189,0,0,0,1,0,244987.21401107963
-122.26,37.84,52.0,6.546785410760524,5.2574953720277815,5.846438775057725,5.1647859739235145,2.6736,0,0,0,1,0,241828.9603111213
-118.31,33.97,52.0,7.396335293800808,5.627621113690637,6.709304340258298,5.666426688112432,3.725,1,0,0,0,0,229144.04892552504
-117.91,33.83,47.0,6.22455842927536,4.736198448394496,5.929589143389895,4.700480365792417,3.6607,1,0,0,0,0,207669.85032012966
-121.45,37.72,2.0,7.7142311448490855,5.7745515455444085,6.642486801367256,5.393627546352362,5.75,0,1,0,0,0,209444.80190362874
-122.19,37.45,18.0,7.400620577371135,6.028278520230698,6.74993119378857,6.0867747269123065,5.1032,0,0,0,0,1,321198.1799002928
-117.14,32.72,34.0,7.837554360881084,6.760414691083428,7.60688453121963,6.658011045870748,2.1199,0,0,0,0,1,198048.31887389813
-121.64,39.11,18.0,8.074960359115858,6.297109319933935,7.505492274737424,6.2324480165505225,3.3793,0,1,0,0,0,84489.04261909472
-117.94,33.67,26.0,7.845024417241484,5.752572638825633,6.8308742346461795,5.780743515792329,8.1839,1,0,0,0,0,373660.8872035537
-117.33,33.67,27.0,8.384118837190895,6.911747300251674,7.889084407035514,6.769641976852503,1.9194,1,0,0,0,0,130447.4393661702
-118.19,34.14,38.0,7.510430556378006,5.707110264748875,6.677083461247136,5.697093486505405,5.2962,1,0,0,0,0,279257.3491644673
-118.39,34.06,37.0,7.998335395952982,6.559615237493242,7.163946684342547,6.484635235635252,5.3316,1,0,0,0,0,340981.4460206344
-117.13,32.96,15.0,7.7266536648476425,5.680172609017068,7.074116816197362,5.66988092298052,6.712,1,0,0,0,0,268623.1660273005
-117.86,34.1,29.0,7.078341579557671,5.288267030694535,6.3784261836515865,5.2832037287379885,5.0832,1,0,0,0,0,239795.3286640416
-117.85,33.9,25.0,7.3453648404168685,5.54907608489522,6.699500340161678,5.575949103146316,5.2037,1,0,0,0,0,243886.11189134
-117.76,33.72,15.0,6.848005274576363,5.58724865840025,5.905361848054571,5.517452896464707,4.3636,1,0,0,0,0,297679.1132199336
-122.26,37.88,52.0,7.865187954187467,6.731018100482083,7.4949862339505335,6.646390514847729,1.725,0,0,0,1,0,201815.57880482916
-118.16,34.03,40.0,7.697121317282625,6.456769655572163,7.894690850425624,6.39024066706535,2.359,1,0,0,0,0,146621.10954162432
-118.41,34.18,35.0,7.588829878307813,5.953243334287785,6.78332520060396,6.008813185442595,4.375,1,0,0,0,0,268189.02227224223
-122.19,37.76,49.0,7.221835825288449,5.645446897643238,6.673297967767654,5.598421958998375,1.7056,0,0,0,1,0,149559.09047040157
-118.94,34.17,16.0,8.228710798793687,6.2324480165505225,7.350516171833998,6.115892125483034,6.3303,1,0,0,0,0,298842.6247373116
-117.04,33.09,16.0,8.450625947144124,6.366470447731438,7.551186867296149,6.340359303727752,6.1834,1,0,0,0,0,261392.44252307992
-118.6,34.08,40.0,6.7650389767805414,5.204006687076795,5.991464547107982,5.176149732573829,6.91,1,0,0,0,0,387576.36146467645
-117.19,34.05,33.0,8.00903068506973,6.212606095751519,7.133295954896068,6.192362489474872,3.8816,0,1,0,0,0,161865.5430968646
-121.28,38.12,34.0,8.092239406724211,6.46302945692067,7.553286605600419,6.444131256700441,2.8237,0,1,0,0,0,116443.65427225037
-121.98,37.74,8.0,7.960672608388117,5.966146739123692,7.227662498728654,6.035481432524756,7.9393,1,0,0,0,0,339051.12070146063
-117.68,35.65,15.0,7.9017475185201445,6.3578422665081,7.1276936993473985,6.2422232654551655,3.3269,0,1,0,0,0,110002.67215569038
-122.04,37.35,28.0,7.367077059881012,5.579729825986222,6.546785410760524,5.602118820879701,5.678,1,0,0,0,0,309246.72790132463
-118.34,33.83,35.0,7.506042178518122,5.869296913133774,6.74993119378857,5.7745515455444085,5.8972,1,0,0,0,0,328564.47181244893
-121.81,37.23,19.0,7.877017895622398,6.059123195581797,7.311886164077165,6.018593214496234,6.3178,1,0,0,0,0,296587.6316469661
-118.51,34.19,35.0,7.839131648274333,6.037870919922137,7.057897937411856,6.045005314036012,5.3028,1,0,0,0,0,283283.91020674724
-119.8,36.75,41.0,7.414572881350589,6.1463292576688975,7.238496840894365,6.104793232414985,1.3527,0,1,0,0,0,71051.0299576628
-121.31,38.57,22.0,7.114769448366463,5.537334267018537,6.598509028614515,5.5254529391317835,2.5,0,1,0,0,0,77993.37631434342
-118.14,34.1,27.0,8.31238059678675,6.921658184151129,7.788211557847076,6.839476438228843,3.108,1,0,0,0,0,209125.3372602933
